id,timestamp,device,PCell_RSRP_max,PCell_RSRQ_max,PCell_RSSI_max,PCell_SNR_max,PCell_Downlink_Num_RBs,PCell_Downlink_Average_MCS,PCell_Downlink_bandwidth_MHz,PCell_Cell_Identity,PCell_freq_MHz,SCell_RSRP_max,SCell_RSRQ_max,SCell_RSSI_max,SCell_SNR_max,SCell_Downlink_Num_RBs,SCell_Downlink_Average_MCS,SCell_Downlink_bandwidth_MHz,SCell_Cell_Identity,SCell_freq_MHz,operator,Latitude,Longitude,Altitude,speed_kmh,COG,precipIntensity,precipProbability,temperature,apparentTemperature,dewPoint,humidity,pressure,windSpeed,cloudCover,uvIndex,visibility,Traffic Jam Factor,area,target
Id_9q9c1q54zs,1624374323,pc3,-101.78375,-13.73375,-67.92,5.59699998408556,33438.0,18.0,20.0,3499534.0,2600.0,,,,,,,,,,2,52.51075,13.289006666666667,41.9,14.0752,168.0,0.0159,0.01,23.05,23.05,14.55,0.59,1013.6,2.27,0.83,3.0,16.093,8.17766,Avenue,10300000.0
Id_svgdro4meh,1624374024,pc3,-88.326875,-12.520625,-57.08,17.25399998664856,50095.0,27.0,20.0,2818312.0,1800.0,,,,,,,,,,2,52.50242,13.280831666666666,49.8,26.1132,32.8,0.0141,0.01,23.04,23.04,14.48,0.59,1013.5,2.27,0.82,3.0,16.093,6.88704,Highway,27900000.0
Id_yi1p2w7oxs,1624547661,pc3,-98.148125,-13.11625,-67.13625,7.041999974697828,70722.0,24.0,15.0,4051731.0,2000.0,,,,,,,,,,2,52.49894166666667,13.309121666666666,52.6,9.630400000000002,248.6,0.2166,0.32,18.69,18.69,13.55,0.72,1017.9,2.15,0.99,2.0,16.093,0.95146,Residential,31800000.0
Id_y1uiyx5dh0,1624350135,pc3,-82.87625,-12.62625,-48.859375,13.039000043869018,44856.0,25.0,20.0,2819850.0,1800.0,,,,,,,,,,2,52.50537666666666,13.341271666666668,42.8,15.0012,181.4,0.0652,0.04,18.15,18.15,14.06,0.77,1011.9,4.07,0.97,3.0,16.093,1.7064,Park,21000000.0
Id_rnu93urunv,1624547875,pc3,-87.9375,-12.05375,-57.590625,17.878999967575073,64572.0,25.0,15.0,4051733.0,2000.0,,,,,,,,,,2,52.49567,13.305058333333331,49.6,18.7052,190.6,0.2166,0.32,18.69,18.69,13.55,0.72,1017.9,2.15,0.99,2.0,16.093,3.31573,Residential,62600000.0
Id_uzlpi29bgy,1624348601,pc3,-114.10083333333333,-13.559166666666666,-81.795,3.0679999883969624,55163.0,16.0,15.0,3538707.0,2000.0,,,,,,,,,,2,52.51404166666666,13.3442,38.5,0.0,99.6,0.0652,0.04,18.15,18.15,14.06,0.77,1011.9,4.07,0.97,3.0,16.093,2.63185,Park,12700000.0
Id_uianjptpwe,1624552972,pc3,-102.7425,-13.25875,-69.86625,5.890000016838312,70567.0,15.0,15.0,3952916.0,2000.0,,,,,,,,,,2,52.49195,13.304786666666669,39.6,25.557600000000004,175.1,0.2981,0.43,18.63,18.63,13.72,0.73,1017.4,2.44,1.0,1.0,16.093,2.65618,Residential,19900000.0
Id_o6o7secr8p,1624547505,pc3,-76.7225,-12.935625,-43.993125,9.406999955177309,49171.0,19.0,15.0,2824469.0,2000.0,,,,,,,,,,2,52.49986666666667,13.313588333333334,47.5,0.0,297.8,0.2166,0.32,18.69,18.69,13.55,0.72,1017.9,2.15,0.99,2.0,16.093,8.17218,Residential,22800000.0
Id_vwjrzu3b4r,1624356080,pc1,-87.871875,-15.634375,-51.854375,7.336999998092652,92560.0,19.0,20.0,34210562.0,1800.0,,,,,,,,,,1,52.49696166666666,13.283495,40.7,59.449200000000005,332.6,0.04,0.02,19.31,19.31,13.59,0.7,1012.5,4.08,0.96,4.0,16.093,1.12329,Highway,54500000.0
Id_pwzv65cbeb,1624349368,pc3,-107.128125,-9.741875,-75.75625,10.16399995803833,48642.0,22.0,20.0,3998479.0,2600.0,,,,,,,,,,2,52.515121666666666,13.361066666666666,37.0,0.0,92.4,0.0655,0.04,18.13,18.13,14.08,0.77,1011.9,4.06,0.97,3.0,16.093,0.2071,Park,19800000.0
Id_nggbedwaae,1624375822,pc3,-81.004375,-17.3075,-45.91625,20.079999980926512,43542.0,26.0,20.0,2843405.0,2600.0,-72.326875,-17.530625,-36.580625,22.464999961853028,40612.0,27.0,20.0,2843400.0,1800.0,2,52.51135166666667,13.372916666666669,36.0,8.704400000000001,257.3,0.0244,0.01,23.82,23.82,14.92,0.57,1013.7,2.15,0.76,2.0,16.093,2.4933,Park,101000000.0
Id_5ykepuakoh,1624552599,pc3,-78.72853535353535,-12.669823232323232,-47.31123737373738,11.538383854760063,67615.0,20.0,15.0,2824469.0,2000.0,,,,,,,,,,2,52.499903333333336,13.313506666666669,38.3,0.0,300.8,0.309,0.44,18.67,18.67,13.8,0.73,1017.4,2.43,1.0,1.0,16.093,3.72937,Residential,45800000.0
Id_xbh3lwx7zn,1624377142,pc3,-83.14875,-12.218125,-49.395,17.08899998188019,51117.0,22.0,20.0,2826249.0,1800.0,-89.81,-12.27125,-56.42875,16.893000063896178,45216.0,20.0,20.0,2826246.0,2600.0,2,52.48852,13.301941666666666,50.8,19.0756,271.3,0.024,0.01,23.83,23.83,14.76,0.57,1013.7,2.22,0.76,2.0,16.093,1.94504,Residential,38400000.0
Id_0vyibvyr14,1624356390,pc1,-82.71,-16.23,-46.350625,8.563999991416932,38927.0,21.0,20.0,40812800.0,1800.0,-89.63625,-12.659375,-57.18875,3.08799998998642,83544.0,16.0,20.0,40812802.0,2600.0,1,52.508986666666665,13.282081666666668,48.0,0.0,359.6,0.0396,0.02,19.22,19.22,13.46,0.69,1012.5,4.09,0.96,4.0,16.093,3.14159,Highway,32900000.0
Id_swj0v8idrh,1624356663,pc1,-74.354375,-15.478125,-38.2275,22.335000019073487,94218.0,28.0,20.0,26365186.0,1800.0,-85.725625,-9.428125,-55.820625,18.424000053405763,92900.0,20.0,20.0,26365189.0,2600.0,1,52.51085666666667,13.296541666666666,37.0,13.5196,85.0,0.0419,0.02,19.33,19.33,13.67,0.7,1012.5,4.08,0.96,4.0,16.093,3.2498,Avenue,180000000.0
Id_qdd5yuvnet,1624546193,pc1,-74.73625,-10.47875,-47.4375,14.69,96322.0,17.0,20.0,30827265.0,1800.0,-80.1475,-11.078125,-49.97375,12.957000012397764,97680.0,16.0,20.0,30827267.0,2600.0,1,52.51611833333333,13.37624,30.0,0.0,84.3,0.2203,0.31,18.63,18.63,13.67,0.73,1017.9,2.16,0.99,2.0,16.093,3.45451,Park,81000000.0
Id_qi4cmlh5cr,1624546454,pc3,-100.419375,-11.2825,-71.034375,15.547000007629396,56553.0,28.0,15.0,3301907.0,2000.0,,,,,,,,,,2,52.509838333333335,13.361068333333334,36.2,21.1128,271.9,0.2212,0.32,18.68,18.68,13.65,0.73,1017.9,2.16,0.99,2.0,16.093,2.89119,Park,40000000.0
Id_gtbj4szhr7,1624377909,pc3,-99.45125,-13.423125,-66.201875,6.715999997854233,67889.0,24.0,15.0,3499540.0,2000.0,,,,,,,,,,2,52.51083,13.288993333333334,45.7,0.0,167.2,0.0271,0.01,23.87,23.87,14.78,0.57,1013.7,2.21,0.76,2.0,16.093,3.14159,Avenue,35100000.0
Id_fksq5ti690,1624374007,pc3,-91.711875,-12.515,-58.34625,16.14800009727478,38611.0,27.0,20.0,2818312.0,1800.0,,,,,,,,,,2,52.50149666666667,13.280171666666666,48.0,24.2612,11.2,0.0141,0.01,23.04,23.04,14.48,0.59,1013.5,2.27,0.82,3.0,16.093,0.1573,Highway,25100000.0
Id_mx7w7j66d9,1624548124,pc1,-81.39,-14.17625,-46.943125,17.961999950408934,87659.0,25.0,20.0,40782336.0,1800.0,-87.2875,-14.485,-52.169375,20.75400002479553,96280.0,27.0,20.0,26358784.0,2600.0,1,52.48843166666666,13.303353333333334,59.1,26.2984,273.5,0.2148,0.32,18.65,18.65,13.49,0.72,1017.9,2.16,0.99,2.0,16.093,2.18079,Residential,173000000.0
Id_hc0q4qhifp,1624549179,pc3,-99.365625,-13.10625,-66.651875,7.412999982833862,67493.0,19.0,15.0,3538707.0,2000.0,,,,,,,,,,2,52.51359833333333,13.337188333333334,35.2,40.1884,78.1,0.3358,0.46,18.88,18.88,13.67,0.72,1017.7,2.3,1.0,1.0,16.093,2.1457,Park,19500000.0
Id_xl9rh1v09h,1624551602,pc3,-97.36875,-13.409375,-66.554375,6.611999982371926,71863.0,20.0,15.0,3301907.0,2000.0,,,,,,,,,,2,52.50982833333333,13.355846666666666,30.6,33.336,262.6,0.3367,0.46,18.84,18.84,13.71,0.72,1017.7,2.3,1.0,1.0,16.093,2.38632,Park,17600000.0
Id_ld75gjtg62,1624553529,pc3,-81.001875,-12.99125,-53.260625,11.589999976158142,38269.0,16.0,15.0,2580501.0,2000.0,,,,,,,,,,2,52.51088666666666,13.296283333333331,34.5,44.0776,84.3,0.3101,0.44,18.65,18.65,13.83,0.74,1017.4,2.42,1.0,1.0,16.093,3.26178,Avenue,35600000.0
Id_1m4op6v5d9,1624373496,pc3,-86.043125,-12.1825,-53.24875,17.229999923706053,39418.0,25.0,20.0,2568970.0,1800.0,-95.051875,-12.146875,-62.445625,13.891000012159347,49048.0,16.0,20.0,2568967.0,2600.0,2,52.49164666666667,13.304613333333334,45.3,0.0,159.0,0.0132,0.01,22.98,22.98,14.52,0.59,1013.5,2.29,0.82,3.0,16.093,1.96302,Residential,60800000.0
Id_zb7y6lqsn9,1624545056,pc1,-85.703125,-15.148125,-51.315625,15.112000064849854,87413.0,23.0,20.0,26365185.0,1800.0,-87.986875,-9.86,-58.09625,13.816999998092651,90500.0,17.0,20.0,26365188.0,2600.0,1,52.51130333333333,13.303101666666668,35.3,39.077200000000005,83.4,0.2117,0.32,18.67,18.67,13.58,0.72,1017.9,2.14,0.99,2.0,16.093,3.14159,Avenue,131000000.0
Id_qhq7hnsjn5,1624372222,pc3,-81.67125,-12.194375,-49.475625,23.75400005340576,38112.0,23.0,20.0,2568970.0,1800.0,-93.540625,-11.941875,-62.886875,14.25399998664856,48416.0,15.0,20.0,2568967.0,2600.0,2,52.491645,13.304608333333332,42.3,0.0,159.0,0.0132,0.01,22.98,22.98,14.52,0.59,1013.5,2.29,0.82,3.0,16.093,2.84761,Residential,51400000.0
Id_uingwl4ibw,1624553929,pc1,-84.00375,-14.8125,-49.123125,22.366999950408932,89519.0,26.0,20.0,33802242.0,1800.0,-87.768125,-10.000625,-56.986875,21.931999893188475,95236.0,22.0,20.0,33802248.0,2600.0,1,52.513495,13.335371666666669,28.8,0.0,84.4,0.3287,0.45,18.64,18.64,13.9,0.74,1017.4,2.41,1.0,1.0,16.093,2.01488,Avenue,169000000.0
Id_7o1veyb8ux,1624548204,pc1,-81.46875,-14.854375,-45.4125,12.960999956130982,73025.0,22.0,20.0,40782336.0,1800.0,-88.466875,-14.28125,-54.155625,19.250999927520752,93660.0,21.0,20.0,26358784.0,2600.0,1,52.48809166666667,13.300635,55.0,0.0,240.8,0.2148,0.32,18.65,18.65,13.49,0.72,1017.9,2.16,0.99,2.0,16.093,3.14159,Residential,134000000.0
Id_wa4f8uer8v,1624542307,pc1,-65.594375,-8.9775,-35.32,27.030000019073487,95687.0,28.0,20.0,30829312.0,1800.0,-76.611875,-7.866875,-50.108125,22.398999996185303,96640.0,28.0,20.0,26368258.0,2600.0,1,52.51453333333333,13.351598333333332,25.8,41.4848,60.7,0.1024,0.22,18.77,18.77,13.44,0.71,1017.9,1.97,0.99,3.0,16.093,0.67939,Park,141000000.0
Id_vrytg5zm9o,1624375739,pc3,-85.783125,-12.8225,-52.308125,1.0009999983757734,81546.0,15.0,20.0,2832399.0,2600.0,,,,,,,,,,2,52.51328333333333,13.37705,33.7,26.1132,187.9,0.0129,0.01,22.89,22.89,14.65,0.6,1013.5,2.25,0.85,3.0,16.093,0.0,Park,9150000.0
Id_t87cvxuyj4,1624546959,pc1,-67.9925,-9.448125,-38.873125,25.572000045776367,93399.0,25.0,20.0,26358785.0,1800.0,-75.513125,-9.503125,-47.51125,19.81400007247925,93728.0,22.0,,,2600.0,1,52.50366,13.339656666666666,38.9,2.9632000000000005,236.8,0.2217,0.32,18.67,18.67,13.57,0.72,1017.9,2.17,0.99,2.0,16.093,7.73267,Park,155000000.0
Id_l95wtvlbw8,1624366769,pc1,-88.62,-15.246875,-52.968125,10.250999994277954,48900.0,16.0,20.0,26367744.0,1800.0,-89.83,-12.61375,-56.888125,0.970000002235174,93704.0,14.0,20.0,26367750.0,2600.0,1,52.50021,13.326701666666668,29.5,18.3348,261.4,0.0,0.0,21.53,21.53,13.87,0.62,1013.6,2.41,0.95,4.0,16.093,3.14159,Residential,36300000.0
Id_z3t5bs43ah,1624546351,pc1,-78.724375,-9.35125,-48.549375,20.24800001144409,89233.0,25.0,20.0,26722816.0,1800.0,-90.48,-9.118125,-60.95875,11.980000004768373,82688.0,15.0,20.0,26722817.0,2600.0,1,52.51102333333333,13.370206666666666,31.2,39.818000000000005,253.6,0.2228,0.31,18.66,18.66,13.64,0.73,1017.9,2.17,0.99,2.0,16.093,3.05032,Park,112000000.0
Id_v1c0iwiaq3,1624546794,pc1,-64.2925,-9.97125,-37.154375,22.171000032424928,92976.0,26.0,20.0,26358784.0,1800.0,-75.935,-10.3325,-44.960625,16.006999921798705,96200.0,20.0,,,2600.0,1,52.50571166666667,13.341323333333332,37.0,0.0,220.1,0.2181,0.32,18.68,18.68,13.63,0.72,1017.9,2.15,0.99,2.0,16.093,8.49,Park,153000000.0
Id_3lnrpl3azr,1624553278,pc1,-86.220625,-16.355,-49.725625,10.730000002384186,93147.0,21.0,20.0,40812800.0,1800.0,-87.626875,-9.596875,-56.7125,9.307999968528748,90304.0,14.0,20.0,40812802.0,2600.0,1,52.509078333333335,13.284948333333332,30.6,63.153200000000005,21.4,0.3008,0.43,18.51,18.51,13.65,0.73,1017.4,2.43,1.0,1.0,16.093,4.08122,Highway,95600000.0
Id_ix4mihqiah,1624541985,pc1,-83.880625,-13.951875,-49.55,15.746000022888184,96730.0,23.0,20.0,26367489.0,1800.0,,,,,,,,,,1,52.514605,13.327973333333333,35.1,28.8912,141.9,0.1075,0.23,18.77,18.77,13.43,0.71,1017.9,1.97,0.99,3.0,16.093,8.85929,Avenue,95000000.0
Id_360kgch2tl,1624547091,pc1,-76.875625,-13.558125,-43.346875,0.7540000122785568,76476.0,13.0,20.0,26359552.0,1800.0,-78.05125,-10.385,-48.3375,13.620999989509585,49829.0,22.0,,,2600.0,1,52.504403333333336,13.336181666666668,38.3,21.853600000000004,286.1,0.2217,0.32,18.67,18.67,13.57,0.72,1017.9,2.17,0.99,2.0,16.093,3.14159,Residential,30400000.0
Id_wxer03mwiz,1624546904,pc3,-72.025,-12.71625,-41.084375,13.436999983787535,45044.0,19.0,15.0,2819861.0,2000.0,,,,,,,,,,2,52.504086666666666,13.34027,38.9,0.0,214.0,0.2217,0.32,18.67,18.67,13.57,0.72,1017.9,2.17,0.99,2.0,16.093,8.24967,Park,16800000.0
Id_gwarxdc8o9,1624375009,pc3,-91.915,-8.433125,-65.27,19.791999950408936,51892.0,27.0,20.0,4000013.0,2600.0,,,,,,,,,,2,52.51489166666666,13.357108333333333,33.1,41.8552,83.9,0.0136,0.01,22.96,22.96,14.65,0.59,1013.5,2.26,0.85,3.0,16.093,1.26167,Park,26200000.0
Id_dxsckotppr,1624371451,pc3,-99.30618686868686,-13.111742424242424,-65.04987373737374,6.574747477366467,63705.0,19.0,20.0,2824456.0,1800.0,,,,,,,,,,2,52.500191666666666,13.325978333333332,35.6,8.334,263.0,0.0077,0.01,22.48,22.48,14.71,0.61,1013.9,2.12,0.83,3.0,16.093,3.14159,Residential,18600000.0
Id_0fhqbe97eg,1624377868,pc3,-95.605,-12.981875,-62.86375,11.269999966621398,41803.0,24.0,15.0,3499540.0,2000.0,,,,,,,,,,2,52.51107666666667,13.28897,41.7,14.4456,164.3,0.0271,0.01,23.87,23.87,14.78,0.57,1013.7,2.21,0.76,2.0,16.093,3.14159,Avenue,16900000.0
Id_kett38wyf1,1624546569,pc3,-94.273125,-12.10875,-62.425625,12.268999967575072,58581.0,21.0,15.0,4078355.0,2000.0,,,,,,,,,,2,52.50971666666667,13.351766666666666,35.5,0.0,260.3,0.2196,0.32,18.66,18.66,13.62,0.73,1017.9,2.16,0.99,2.0,16.093,2.29721,Park,29100000.0
Id_u6inota0um,1624372166,pc3,-85.129375,-11.39375,-57.289375,18.255999975204467,36816.0,22.0,20.0,2568970.0,1800.0,-94.88375,-12.0825,-64.328125,12.884000039100648,47544.0,17.0,20.0,2568967.0,2600.0,2,52.49318,13.304788333333333,37.0,25.742800000000003,180.4,0.0081,0.01,22.55,22.55,14.68,0.61,1013.8,2.17,0.82,3.0,16.093,3.6259,Residential,58700000.0
Id_u5kpamaox2,1624376262,pc3,-67.684375,-12.154375,-37.2675,25.68100004196167,39339.0,27.0,20.0,2819850.0,1800.0,,,,,,,,,,2,52.50356666666666,13.339565,39.8,9.4452,221.9,0.0233,0.01,23.83,23.83,14.82,0.57,1013.7,2.17,0.76,2.0,16.093,3.14159,Park,49700000.0
Id_fe8u2qopf6,1624356090,pc1,-82.93125,-14.61625,-49.671875,16.86800005912781,70975.0,24.0,20.0,34210562.0,1800.0,,,,,,,,,,1,52.49821666666666,13.282158333333332,37.7,59.264,328.9,0.04,0.02,19.31,19.31,13.59,0.7,1012.5,4.08,0.96,4.0,16.093,2.38308,Highway,64800000.0
Id_c2zwmr17mg,1624547722,pc1,-89.4375,-14.545625,-55.309375,19.265999994277955,93995.0,24.0,20.0,28650241.0,1800.0,-92.91,-9.886875,-62.21,17.943999967575074,95812.0,21.0,20.0,33802242.0,2600.0,1,52.498925,13.308013333333331,44.5,5.000400000000001,256.8,0.2166,0.32,18.69,18.69,13.55,0.72,1017.9,2.15,0.99,2.0,16.093,0.0,Residential,149000000.0
Id_fta6d2bpjk,1624366259,pc1,-65.3425,-9.974375,-35.993125,21.23800006866455,38809.0,27.0,20.0,26358784.0,1800.0,-75.28375,-9.80125,-45.47875,17.32,43229.0,21.0,,,2600.0,1,52.50578166666666,13.341468333333331,32.2,0.0,225.1,0.0,0.0,21.56,21.56,13.92,0.62,1013.6,2.42,0.95,4.0,16.093,3.06372,Park,69800000.0
Id_m1lsfx4uw6,1624357342,pc1,-77.81625,-15.106875,-40.7925,6.503000049591065,96735.0,25.0,20.0,26367488.0,1800.0,,,,,,,,,,1,52.51634666666666,13.326063333333334,42.7,0.0,303.8,0.0446,0.02,19.33,19.33,13.74,0.7,1012.5,4.07,0.97,4.0,16.093,2.25488,Avenue,50900000.0
Id_rn5xlmvu4w,1624366297,pc1,-67.181875,-10.08875,-37.00875,19.74799994468689,38963.0,24.0,20.0,26358784.0,1800.0,-76.894375,-10.3125,-46.576875,15.686000003814698,42332.0,21.0,,,2600.0,1,52.50558166666666,13.341306666666666,28.3,0.0,161.2,0.0,0.0,21.56,21.56,13.92,0.62,1013.6,2.42,0.95,4.0,16.093,0.66,Park,64200000.0
Id_q2fw7yhpn7,1624376810,pc3,-92.989375,-11.540625,-62.135,13.719999980926511,40526.0,26.0,20.0,2824458.0,1800.0,,,,,,,,,,2,52.49896833333333,13.309233333333331,48.1,24.2612,263.9,0.0241,0.01,23.87,23.87,14.78,0.57,1013.7,2.19,0.76,2.0,16.093,0.17244,Residential,25700000.0
Id_yzq0xmowv7,1624546602,pc3,-95.6525,-16.26875,-61.25125,-2.544999996945262,58711.0,14.0,15.0,4078355.0,2000.0,,,,,,,,,,2,52.50967666666666,13.351271666666667,35.7,27.0392,258.9,0.2196,0.32,18.66,18.66,13.62,0.73,1017.9,2.16,0.99,2.0,16.093,2.29721,Park,12600000.0
Id_2ugmjdp8i9,1624357351,pc1,-76.485,-15.153125,-40.448125,9.843999991416933,91544.0,22.0,20.0,26367488.0,1800.0,,,,,,,,,,1,52.51631166666667,13.325891666666667,41.4,2.4076000000000004,217.4,0.0446,0.02,19.33,19.33,13.74,0.7,1012.5,4.07,0.97,4.0,16.093,2.25488,Avenue,48300000.0
Id_mrnxkyjsgz,1624544085,pc1,-101.180625,-15.61625,-64.931875,7.318000001907349,57460.0,17.0,20.0,28792066.0,1800.0,,,,,,,,,,1,52.49521666666666,13.304921666666669,40.3,0.0,186.3,0.1151,0.24,18.76,18.76,13.35,0.71,1017.9,1.98,0.99,3.0,16.093,3.32406,Residential,41600000.0
Id_f0o4cxhp9u,1624350141,pc1,-70.024375,-10.39875,-38.9575,13.149000034332277,90228.0,25.0,20.0,26358784.0,1800.0,-78.555625,-10.338125,-47.00125,10.151999979019164,90916.0,21.0,,,2600.0,1,52.50538333333333,13.341295,41.7,0.0,210.2,0.0652,0.04,18.15,18.15,14.06,0.77,1011.9,4.07,0.97,3.0,16.093,3.99221,Park,79900000.0
Id_mtekmlmopv,1624369298,pc1,-103.080625,-20.703125,-62.375625,-5.633999981880188,88833.0,9.0,20.0,29127681.0,1800.0,-99.121875,-11.555625,-67.565,5.948999998569488,90175.0,13.0,20.0,29127683.0,2600.0,1,52.51308,13.329755,40.0,17.7792,83.6,0.009,0.01,22.51,22.51,14.75,0.62,1013.8,2.13,0.83,3.0,16.093,2.66368,Avenue,48000000.0
Id_ioh8svpw2u,1624552511,pc3,-76.576875,-13.04,-46.19875,11.504000021517276,71670.0,19.0,15.0,51629589.0,2000.0,,,,,,,,,,2,52.500076666666665,13.324488333333331,37.9,29.817200000000003,258.8,0.3137,0.44,18.66,18.66,13.81,0.73,1017.4,2.43,1.0,1.0,16.093,2.37306,Residential,41100000.0
Id_fhlfm3inw7,1624368625,pc1,-91.048125,-15.343125,-54.62875,8.364999965205788,49431.0,15.0,20.0,26356993.0,1800.0,-98.390625,-11.869375,-66.22375,7.350000039339066,,,20.0,29127681.0,2600.0,1,52.51304,13.28775,36.7,22.7796,94.9,0.0098,0.01,22.66,22.66,14.73,0.61,1013.8,2.14,0.82,3.0,16.093,2.09042,Avenue,15600000.0
Id_ow1b88fw7b,1624552414,pc1,-82.81,-9.68875,-52.01125,11.85200002670288,87347.0,22.0,20.0,26795520.0,1800.0,-88.32375,-9.71625,-59.014375,9.529000005722049,93564.0,17.0,20.0,26795523.0,2600.0,1,52.500528333333335,13.330545,40.5,29.817200000000003,258.9,0.3184,0.45,18.65,18.65,13.83,0.74,1017.4,2.42,1.0,1.0,16.093,1.35057,Residential,94200000.0
Id_sz0zzplmyc,1624350127,pc1,-67.74125,-10.0725,-39.7675,21.09699996948242,51094.0,22.0,20.0,26358784.0,1800.0,-74.696875,-10.348125,-43.775625,18.074999980926517,40773.0,19.0,,,2600.0,1,52.5057,13.341465,42.6,0.0,206.2,0.0652,0.04,18.15,18.15,14.06,0.77,1011.9,4.07,0.97,3.0,16.093,1.96724,Park,59400000.0
Id_fjehrlcq1v,1624369208,pc1,-84.6,-13.44,-51.18375,13.75800003051758,40426.0,20.0,20.0,29127681.0,1800.0,-91.505,-10.94125,-60.49,11.222000041007997,21928.0,18.0,20.0,29127684.0,2600.0,1,52.51204166666667,13.322173333333334,39.5,36.4844,114.9,0.0092,0.01,22.54,22.54,14.74,0.61,1013.8,2.13,0.83,3.0,16.093,3.52164,Avenue,30800000.0
Id_1i4811q6ls,1624368799,pc1,-99.2325,-11.4825,-67.135,5.389999994337559,94905.0,13.0,20.0,26353920.0,1800.0,,,,,,,,,,1,52.510845,13.289136666666666,63.0,0.0,166.3,0.0098,0.01,22.66,22.66,14.73,0.61,1013.8,2.14,0.82,3.0,16.093,3.14159,Avenue,19900000.0
Id_rufhx2vqtz,1624544671,pc1,-103.831875,-19.15375,-66.295625,-3.696000007390976,90453.0,15.0,20.0,26356994.0,1800.0,-104.7175,-13.066875,-73.32375,1.322999991029501,74328.0,10.0,20.0,29127682.0,2600.0,1,52.502786666666665,13.281245,51.0,16.1124,37.2,0.1202,0.24,18.75,18.75,13.33,0.71,1018.0,1.98,1.0,3.0,16.093,7.39486,Highway,27200000.0
Id_rk5qdslnkz,1624348357,pc3,-102.96125,-15.161875,-69.845,0.5230000012367964,55219.0,15.0,20.0,2918925.0,2600.0,-111.98958333333331,-30.0,-59.41666666666666,-13.300000031789144,,,,,1800.0,2,52.5134,13.331945,35.4,0.0,255.9,0.0653,0.04,18.13,18.13,14.04,0.77,1011.9,4.07,0.97,3.0,16.093,3.05937,Avenue,11400000.0
Id_qbn2n4c143,1624365251,pc1,-85.950625,-15.2675,-50.36125,12.360999975204468,43945.0,18.0,20.0,29127680.0,1800.0,-89.75625,-10.335625,-59.166875,9.928000016212463,92848.0,12.0,20.0,29127683.0,2600.0,1,52.51541666666667,13.323088333333333,32.5,39.077200000000005,207.7,0.0,0.0,21.62,21.62,13.4,0.6,1013.6,2.39,0.94,4.0,16.093,2.53887,Avenue,58600000.0
Id_54jg30npji,1624350104,pc1,-67.4175,-10.063125,-40.603125,22.56900001525879,45257.0,25.0,20.0,26358784.0,1800.0,-74.938125,-10.436875,-43.97375,17.449999980926513,49119.0,20.0,,,2600.0,1,52.505705,13.34146,42.7,0.0,206.2,0.0652,0.04,18.15,18.15,14.06,0.77,1011.9,4.07,0.97,3.0,16.093,1.96724,Park,71300000.0
Id_mo8cdo4qgh,1624349899,pc3,-87.564375,-12.305625,-53.674375,20.13699999809265,27241.0,26.0,20.0,4078344.0,1800.0,,,,,,,,,,2,52.509746666666665,13.351956666666666,33.3,0.0,258.3,0.065,0.04,18.14,18.14,14.06,0.77,1011.9,4.07,0.97,3.0,16.093,2.26199,Park,21800000.0
Id_68kawj5bp3,1624551343,pc3,-98.861875,-12.76125,-67.304375,0.7300000147521496,72018.0,12.0,15.0,3996435.0,2000.0,,,,,,,,,,2,52.51601333333333,13.37685,33.3,22.7796,138.2,0.3389,0.46,18.75,18.75,13.75,0.73,1017.7,2.29,1.0,1.0,16.093,1.92977,Park,10800000.0
Id_p9rx7ukmp5,1624377740,pc3,-78.161875,-12.62125,-46.618125,19.83699995040893,36422.0,23.0,20.0,3499534.0,2600.0,,,,,,,,,,2,52.51234166666666,13.286595,29.9,0.0,10.0,0.0271,0.01,23.87,23.87,14.78,0.57,1013.7,2.21,0.76,2.0,16.093,7.50765,Avenue,30300000.0
Id_8qftljauf5,1624548163,pc3,-80.871875,-12.723125,-54.263125,13.378000025749207,60149.0,23.0,15.0,2826260.0,2000.0,,,,,,,,,,2,52.48847833333333,13.302213333333333,54.2,22.4092,273.0,0.2148,0.32,18.65,18.65,13.49,0.72,1017.9,2.16,0.99,2.0,16.093,2.18079,Residential,32900000.0
Id_9x0u3h9szp,1624377576,pc3,-99.1525,-13.44625,-66.4725,5.70399998664856,81635.0,17.0,20.0,2948877.0,2600.0,,,,,,,,,,2,52.502381666666665,13.280861666666668,52.9,11.2972,33.4,0.025,0.01,23.87,23.87,14.71,0.57,1013.7,2.22,0.76,2.0,16.093,2.19688,Highway,25900000.0
Id_1sukzqswc2,1624553443,pc1,-99.14875,-11.61375,-67.33875,6.733000018596649,95791.0,15.0,20.0,26353920.0,1800.0,,,,,,,,,,1,52.510795,13.289251666666669,33.1,0.0,167.4,0.3055,0.44,18.63,18.63,13.79,0.73,1017.4,2.43,1.0,1.0,16.093,3.14159,Avenue,23600000.0
Id_xct823uecs,1624372767,pc3,-85.97125,-12.398125,-52.8625,17.338000068664552,45874.0,23.0,20.0,2568970.0,1800.0,-94.998125,-12.245625,-63.91,14.850000047683716,97076.0,14.0,20.0,2568967.0,2600.0,2,52.491643333333336,13.304601666666668,44.3,0.0,159.0,0.0132,0.01,22.98,22.98,14.52,0.59,1013.5,2.29,0.82,3.0,16.093,3.3786,Residential,77600000.0
